State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,26/09/2023,1005,1500,1315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,03/10/2023,1020,1500,1340,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,10/10/2023,1010,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,13/10/2023,1010,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,21/10/2023,1020,1500,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,25/10/2023,1025,1500,1345,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/11/2023,1030,6000,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,02/11/2023,1520,2000,1810,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,11/11/2023,2030,2500,2310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,14/11/2023,2520,3000,2840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,16/11/2023,1525,2000,1845,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,29/11/2023,1635,2000,1810,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,08/12/2023,615,1000,830,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/12/2023,610,1000,825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,15/12/2023,605,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,17/12/2023,420,800,635,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/12/2023,605,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,31/12/2023,1110,1500,1335,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,17/05/2024,1530,2000,1850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/05/2024,1515,2000,1805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/06/2024,2030,2500,2350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,08/06/2024,2010,2500,2320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,16/01/2024,1105,1500,1325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/01/2024,1405,1800,1620,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/02/2024,2110,2500,2340,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/02/2024,1530,2000,1850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,03/03/2024,1040,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,08/03/2024,1005,1500,1315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,17/03/2024,1020,1500,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,30/03/2024,1025,1500,1315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,06/04/2024,1030,1500,1350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/04/2024,1530,2000,1850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/07/2024,3525,4000,3815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,07/07/2024,3525,4000,3845,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,24/07/2024,5540,6000,5860,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,26/07/2024,4530,5000,4850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,30/07/2024,3535,4000,3855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,02/04/2025,205,600,415,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,18/04/2025,410,800,620,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,24/04/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,25/04/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,01/03/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,25/03/2025,325,600,415,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,04/05/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,07/05/2025,605,1000,815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,08/05/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,17/05/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,18/05/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,27/05/2025,620,1000,810,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,07/06/2025,1015,1500,1305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,10/06/2025,1515,2000,1805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,12/06/2025,2015,2500,2305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,13/06/2025,1525,2000,1815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,14/06/2025,1520,2000,1810,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,25/06/2025,2020,2500,2310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,15/07/2025,3065,3500,3345,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,18/07/2025,2530,3000,2850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,19/07/2025,2040,2500,2360,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,01/08/2025,4560,5000,4840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,08/08/2025,4560,5000,4840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,14/08/2025,4105,4500,4325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,22/08/2025,3620,4000,3850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,30/08/2025,2620,3000,2840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,05/08/2025,4530,5000,4850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,13/08/2025,4125,4500,4350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,24/08/2025,3610,4000,3820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,27/08/2025,2605,3000,2830,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,14/09/2025,2515,3000,2825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,17/09/2025,2510,3000,2820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,18/09/2025,3520,4000,3840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,20/09/2025,3530,4000,3850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,01/11/2025,1520,2000,1810,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,09/10/2025,2030,2500,2350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,10/10/2025,2035,2500,2355,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,16/10/2025,1530,2000,1850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,19/10/2025,1505,2000,1815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,31/10/2025,1540,2000,1860,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,12/10/2024,4030,4500,4350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/10/2024,4010,4500,4310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/10/2024,4535,5000,4850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,03/10/2024,4565,5000,4845,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,16/05/2024,1530,2000,1850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,18/05/2024,1015,1500,1305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,06/01/2023,300,500,400,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,20/01/2023,410,600,520,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/01/2023,200,400,300,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/01/2023,200,400,300,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/02/2023,210,400,320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,07/02/2023,100,300,200,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,12/02/2023,710,1000,930,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,14/02/2023,420,800,730,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,21/02/2023,310,600,520,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,26/02/2023,200,400,300,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/02/2023,200,400,300,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/03/2023,200,400,300,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,11/03/2023,200,400,300,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,16/03/2023,300,500,400,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,26/03/2023,425,700,615,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,12/04/2023,620,1000,840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,13/04/2023,820,1200,1040,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,21/04/2023,1020,1500,1340,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,25/04/2023,1015,1500,1325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,06/05/2023,615,1000,825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,13/05/2023,320,600,540,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,19/05/2023,415,800,635,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/06/2023,1535,2000,1815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,06/06/2023,1005,1500,1315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,08/06/2023,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/06/2023,820,1200,1040,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,10/06/2023,830,1200,1050,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,14/06/2023,1010,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,18/06/2023,2005,2500,2315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,25/06/2023,4535,5000,4855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/06/2023,4010,4500,4320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/07/2023,8515,9000,8825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/07/2023,9065,9500,9355,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,15/07/2023,9060,10000,9530,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,23/07/2023,9055,10000,9535,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/07/2023,8045,9000,8565,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/08/2023,9055,10000,9545,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/08/2023,11035,12000,11585,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,06/08/2023,9035,10000,9555,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/08/2023,8055,9000,8535,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,10/08/2023,6065,7000,6535,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,13/08/2023,5055,6000,5535,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,15/08/2023,5030,6000,5560,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,18/08/2023,4560,5000,4830,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,24/08/2023,3555,4000,3835,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,30/08/2023,3040,3500,3360,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,08/09/2023,1025,1500,1315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,12/09/2023,1020,1500,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,20/09/2023,825,1200,1045,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,29/09/2023,1020,1500,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,08/10/2023,815,1200,1025,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,18/10/2023,1025,1500,1315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/10/2023,1330,1800,1650,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,26/10/2023,1525,2000,1845,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,29/10/2023,1525,2000,1815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,08/11/2023,2030,2500,2350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/11/2023,1630,2000,1840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,03/12/2023,1110,1500,1325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,12/12/2023,610,1000,835,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,20/12/2023,415,800,625,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,06/06/2024,2025,2500,2315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,07/06/2024,2015,2500,2305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,16/06/2024,2525,3000,2815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/06/2024,4025,4500,4315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,12/06/2024,2535,3000,2855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,26/06/2024,3515,4000,3825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/06/2024,4550,5000,4860,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,03/07/2024,4050,4500,4330,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,06/07/2024,3530,4000,3850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,11/07/2024,4020,4500,4340,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,13/07/2024,4045,4500,4325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,20/07/2024,5535,6000,5855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/07/2024,3520,4000,3840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,31/07/2024,3050,3500,3330,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,02/01/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,17/01/2025,1030,1500,1360,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/12/2024,2530,3000,2850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,17/12/2024,1515,2000,1805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,19/12/2024,2035,2500,2355,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,20/12/2024,2030,2500,2350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/12/2024,2535,3000,2855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,25/12/2024,1505,2000,1825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/12/2024,1010,1500,1350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/01/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,14/01/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/01/2025,610,1000,830,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,03/01/2025,405,800,620,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/01/2025,1105,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,29/01/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/11/2024,2025,2500,2315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/11/2024,2530,3000,2850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,14/11/2024,2115,2500,2330,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/11/2024,2515,3000,2825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/11/2024,2530,3000,2850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/11/2024,2535,3000,2855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,11/09/2024,1530,2000,1850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/09/2024,2065,2500,2345,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,22/09/2024,2530,3000,2850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,06/03/2025,405,800,615,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,12/03/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,20/03/2025,415,800,605,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,26/03/2025,310,700,520,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,29/03/2025,210,600,420,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,01/04/2025,415,800,605,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,08/04/2025,415,800,605,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,17/04/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,19/04/2025,605,1000,815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,23/04/2025,625,1000,815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,26/04/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,29/04/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,01/05/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,03/05/2025,625,1000,815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,06/05/2025,625,1000,815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,09/05/2025,610,1000,825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,10/05/2025,520,800,630,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,15/05/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,21/05/2025,615,1000,825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,23/05/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,28/05/2025,620,1000,840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,30/05/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,31/05/2025,810,1200,1020,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/08/2024,3510,4000,3820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/08/2024,2530,3000,2850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,16/08/2024,3040,3500,3320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,17/08/2024,2015,2500,2305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,23/08/2024,1020,1500,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,30/08/2024,1525,2000,1815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,02/02/2025,610,1000,820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,08/02/2025,310,600,520,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,15/02/2025,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,28/02/2025,415,800,605,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,03/01/2024,1105,1500,1325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/01/2024,1105,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/01/2024,1115,1500,1335,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/01/2024,1110,1500,1325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,23/01/2024,1120,1500,1330,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,25/01/2024,1105,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,30/01/2024,2105,2500,2330,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/02/2024,2530,3000,2850,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,10/02/2024,2025,2500,2315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,16/02/2024,1505,2000,1815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,10/03/2024,1015,1500,1305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,15/03/2024,1020,1500,1340,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,07/04/2024,1010,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,25/04/2024,1605,2000,1815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/04/2024,1020,1500,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,30/04/2024,1020,1500,1310,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,03/07/2025,2030,2500,2350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,05/07/2025,2515,3000,2825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,08/07/2025,2525,3000,2815,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,20/07/2025,3035,3500,3355,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,23/07/2025,300,3500,3320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,30/07/2025,3605,4000,3835,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,08/06/2025,810,1200,1020,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,04/06/2025,1010,1500,1320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,19/09/2025,3520,4000,3840,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,25/09/2025,2015,2500,2305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,07/08/2025,4120,4500,4335,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,23/08/2025,4610,5000,4830,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,28/08/2025,2505,3000,2825,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,01/10/2025,2025,2500,2345,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,04/10/2025,2010,2500,2320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,08/10/2025,2035,2500,2355,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,12/10/2025,2010,2500,2320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,15/10/2025,1510,2000,1820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,Local,18/10/2025,1510,2000,1820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,04/12/2024,2015,2500,2305,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,11/12/2024,2035,2500,2355,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,12/12/2024,1550,2000,1830,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,21/12/2024,2010,2500,2320,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,28/12/2024,615,1000,805,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,29/12/2024,830,1200,1050,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,31/12/2024,610,1000,830,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,02/07/2024,3510,4000,3820,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/07/2024,4030,4500,4350,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,10/07/2024,4025,4500,4345,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,18/07/2024,5565,6000,5845,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,21/07/2024,5545,6000,5865,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,23/07/2024,6535,7000,6855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,25/07/2024,4535,5000,4855,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,27/07/2024,4105,4500,4330,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,11/06/2024,2520,3000,2810,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,01/05/2024,1020,1500,1340,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,05/05/2024,1045,1500,1325,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,09/05/2024,1005,1500,1315,78
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,FAQ,10/05/2024,1520,2000,1840,78
